idx,UID,Treatment,district_coords,lat,lon,dist_closest_lin,dist_closest_river,dist_closest_road,dist_closest_upstream_forest,elevation,slope,flow_accumulation,proximity_water,drainage_density,HSG,CEC,PH,OC
2002,2959,0,siddharthnagar,27.07922017,82.94383072,-0.2793609391568862,0.5039250445063851,1.635216287776344,-1.9244251033777249,-0.0260968540129778,-0.3047279411541487,-0.9528332996853937,-0.0139603418005689,-1.7377046336024995,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2003,2960,0,siddharthnagar,27.18755699,82.83145148,-0.1293835363591801,-0.012373124553638,1.8093697023422848,1.3120759688397126,0.0445174249326334,-0.3391478795878014,-0.9528332996853937,-0.0905321792477491,-0.5146587266629904,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2004,2961,0,siddharthnagar,27.1522532,83.03734534,-0.0029413512684966,-2.005863772498673,0.5140302487274744,1.511743017837977,-0.0938966352394365,1.6174317465727834,-0.9528332996853937,1.7100364492090476,0.4429855067471974,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2005,2962,0,siddharthnagar,27.17920266,82.88319444,-0.3151291904388705,-0.3495993116176961,0.9497255069356152,-1.0150754187234303,0.0254417310500271,0.2650416936663113,1.7816714822947912,0.91013721457315,-0.031511272461752,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2006,2963,0,siddharthnagar,27.19725879,82.98775834,-0.4769249095492764,-0.9411801623083336,0.1914700703526441,-1.9244251033777249,-0.0479798395104846,-0.5325401730763581,1.5706580971855353,1.3396667712805452,0.2131700055870535,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2007,2964,0,siddharthnagar,27.04930627,82.93628487,-0.4467186778369265,-1.712577291841657,2.1376804618952905,-0.2401286386825778,-0.0689158444085085,1.4521743113350227,-0.9528332996853937,-1.664527554088279,0.3994936582150706,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2008,2967,0,siddharthnagar,27.23498804,82.91149137,-0.3267956757267719,-0.7310185872159217,0.9353925365524204,-1.9244251033777249,-0.0786848028065477,-0.5865018505189327,1.0515907317671025,0.6176604723757849,-0.480009810885563,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2009,2969,0,siddharthnagar,27.15171421,83.11630725,0.2563835915518713,-1.1250123416087414,0.0650337689195141,0.792295481962021,-0.0873347257936426,0.0054570253828094,0.6371153785055804,1.6346968868458271,-0.4667403280146044,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2010,2971,0,siddharthnagar,27.20453515,82.89424371,-0.3867956803568515,-1.1319380301903146,-0.0393786740464889,-0.1345229916800403,0.1138188403916792,1.7314973521101042,-0.9528332996853937,1.522686353577326,-0.2266907982707845,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2011,2972,0,siddharthnagar,27.18459255,82.83064299,-0.1303734447665058,-0.2371960570476832,1.7403908031916862,0.273520277108869,0.0307059451578733,-0.1112393409339068,1.7882549177996452,0.2742313688285514,-0.5951990157380095,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2012,2974,0,siddharthnagar,27.1371615,83.03384191,0.0156562786111704,-1.2752601566755375,0.4322109152693971,0.8236192507070231,-0.0159047853539698,0.1646533735614217,-0.2215186852153114,0.6610602913022844,0.2255151722925788,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2013,2975,0,siddharthnagar,27.20615212,82.92873902,-0.8844038246199718,0.161234020315387,0.956223164266772,-0.0853277629129213,-0.0533558966573348,-0.0054961390545057,-0.2215186852153114,-0.8095628857127437,-0.5115983158392414,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2014,2976,0,siddharthnagar,27.10590013,82.77943902,-0.0371542705906884,-0.0584187730007552,1.4365282626217162,0.4153649561897413,0.0779055340088592,0.6747032795202764,-0.9528332996853937,-0.5855906166406917,-1.7477103560933134,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2015,2978,0,siddharthnagar,27.24711529,82.97158866,-0.3460542946632605,-1.630941475722069,0.9812655369499425,-1.0152074094836945,0.0410680137461762,0.0360096525375165,-0.9528332996853937,1.6412964753860757,-1.390079491260906,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2016,2979,0,siddharthnagar,27.1921384,82.98856682,-0.4596439409939212,-1.2848304694135386,-0.7114660604147306,0.800874512889901,-0.0159849941137302,0.0008031611578756,0.1855435884480947,1.618812644525706,-0.5976475292602419,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2017,2980,0,siddharthnagar,27.24873226,82.96619877,-0.3517842605955341,-2.2507221680568774,1.2096500848082985,0.8777998431442863,-0.0559172606196946,1.1105365626343695,-0.9528332996853937,1.5090512446358078,-1.4220044472988025,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2018,2981,0,siddharthnagar,27.13581403,83.11819371,0.2718133760923255,-0.1701034865647388,0.7454206705177576,0.2135130396003085,-0.050905808730892,0.9132823781078806,-0.9528332996853937,0.8498948818619873,-0.5101804148414668,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2019,2983,0,siddharthnagar,27.15979905,82.79102729,-0.2829552167517163,0.6327214173321069,-0.1630684435180606,-1.0150377739086778,0.0580599171372271,-0.2025325432929431,0.1855435884480947,-0.6793970037391684,-0.2526631582032908,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2020,2984,0,siddharthnagar,27.12611222,83.11630725,0.2642356075873204,0.1511523283142743,1.0753866258204994,-0.8540257621607898,-0.0892195268110047,-0.0843028244162409,1.0515907317671025,-0.1775159311288271,0.1616375307318236,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2021,2985,0,siddharthnagar,27.24900176,82.979404,-0.2921196743098128,-0.6418482405291863,0.4608609563506982,0.9291375951418136,0.0042157151134959,-0.7811628529326706,-0.9528332996853937,1.0424694788541928,0.4565821975407194,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2022,2986,0,siddharthnagar,27.11452396,83.12951249,0.2802758414979943,0.0648080667321472,1.0238330091613266,0.4051648247696887,-0.1373885628707563,0.0511552165217387,-0.9528332996853937,1.0621580482627813,-1.9394523500831,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2023,2987,0,siddharthnagar,27.12072233,83.10768343,0.2383310082295686,-0.6459675778117561,1.4577695689018195,1.132201251882018,-0.0801221926900314,-0.4114889814925668,-0.9528332996853937,0.5106580420951898,0.5327597143148934,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2024,2988,0,siddharthnagar,27.25142721,82.97131917,-0.3110533517732694,-1.138124701809747,0.989286630300398,-0.1346584920627678,0.0448536587233098,0.6826049113636511,-0.2215186852153114,1.491073200356671,-1.119549711645762,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2025,2989,0,siddharthnagar,27.11182901,82.76812025,-0.0808877563953839,-1.046987085282875,1.38579714107166,1.0206064215031705,0.0467285455390473,-0.2973954735121931,-0.9528332996853937,-0.7517320266578146,0.5960966309188702,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2026,2990,0,siddharthnagar,27.10563064,82.76704227,-0.0512065006506454,-1.3150105970940842,1.1553219988694785,0.2964952530127486,0.0413947463469585,0.0597277023728513,-0.9528332996853937,-0.7715852633668892,0.528237959633595,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2027,2993,0,siddharthnagar,27.11964435,82.80638848,-0.0303586275320926,0.5336453852737573,1.6701922019777802,-1.9244251033777249,0.0647475789585069,0.067352001288117,-0.9528332996853937,-0.5240436334257598,-0.6018337571734887,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2028,2995,0,siddharthnagar,27.12260879,83.10552747,0.2353262600610046,-0.7659753679397211,1.399559843213001,0.3464395205429931,-0.1012264268087596,-0.0604731535723478,1.7335995995990212,0.1874077764508417,0.5230673350041616,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2029,2996,0,siddharthnagar,27.15117522,82.82336664,-0.0767629851054058,-0.7553753458447372,-0.3910557119242473,0.4443722742335668,0.0464743620681071,0.135249920477585,-0.9528332996853937,-0.9672934870390536,-0.5817326535238134,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2030,2998,0,siddharthnagar,27.286731,82.90879642,-0.0401817101807248,-0.6339525540153154,0.4713915380166053,0.6265161434999547,-0.015736698796081,-0.5404382421333421,0.6371153785055804,0.8445226102558759,-0.8000210077848406,,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2031,2999,0,siddharthnagar,27.12206981,83.0343809,0.0534795836401982,-0.7087708348683993,1.3155433797844325,-0.8540171613707414,-0.0490386220590086,0.5690965594997375,-0.2215186852153114,-0.9631305669185978,-0.7403138807625199,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2032,3000,0,siddharthnagar,27.25277468,82.96053938,-0.3272079276465066,-1.328172724292354,1.4180526633717128,0.6742064537628905,-0.0504341702636172,0.3664104006207306,1.977520234662025,1.5542187605076137,-1.1391304252942984,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2033,3001,0,siddharthnagar,27.1522532,83.02979949,-0.0364148177734368,-1.24923184130192,0.4281418364921783,0.6270020736768488,-0.0489791620024622,0.5039608698090156,-0.9528332996853937,2.00950327205843,0.1246990838126184,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2034,3003,0,siddharthnagar,27.09377287,82.78725436,0.0240362904930195,-0.2440842044411217,1.278892447860161,-0.1212801704170605,0.0314977821537824,0.1175981437077896,-0.9528332996853937,-0.2596388357942671,0.1162859580748453,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2035,3004,0,siddharthnagar,27.20049273,82.98668036,-0.4961400440579776,-0.5366799516497658,0.4949802042070336,1.3045644286856266,-0.0676815414749643,-0.8729953308096253,1.2136497948182694,1.0465375205389025,0.2596242874293935,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2036,3006,0,siddharthnagar,27.07787269,82.93035599,-0.221411698269415,0.0140709707199266,1.9162892121672312,0.6015050881894143,-0.0123247672241128,-0.308144427711513,0.8884679919307219,-0.4527501580898428,-0.2426749977196201,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2037,3007,0,siddharthnagar,27.18594002,82.83091249,-0.1313165841476509,-0.1357272633146415,1.772682495407652,0.8743374745409079,0.030609282364065,-0.6125141939033453,-0.9528332996853937,0.1421947673486433,-0.6328038946124924,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2038,3008,0,siddharthnagar,27.20076222,82.83818884,-0.1019094801419568,0.7326840884671512,1.521332938642327,0.5642877220647737,0.03011138184219,0.0223679621242847,1.5996823101986504,-0.642699097819371,-0.4203017595470769,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2039,3009,0,siddharthnagar,27.13877847,83.03195545,0.0048134807379113,-0.7635037515275888,0.2997509754538304,-0.8540527376458472,-0.0566418298900671,-0.2478937598372626,-0.9528332996853937,0.9640107771995488,0.3269089583759355,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2040,3011,0,siddharthnagar,27.20291818,82.84600418,-0.0575540650221659,0.5212789667159259,1.433194272896689,0.5345951652548786,-0.0131117922781442,1.2122741130570058,1.2903415514834276,0.06492335965558,-0.5128156402291167,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2041,3013,0,siddharthnagar,27.12206981,82.94275274,-0.2610567785166774,-0.1667876924612389,0.841665380412965,-0.6777517181983184,0.0091621966665134,0.3392182718983901,1.2136497948182694,-0.5490973829907183,-0.8947550958962509,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2042,3014,0,siddharthnagar,27.12368677,82.94302223,-0.2719640065199451,-0.1153872162489932,0.7830873762713136,0.1233224416634063,0.0141232246424475,1.0303659696924667,-0.2215186852153114,-0.7113293988709757,-0.9150937488004426,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2043,3015,0,siddharthnagar,27.09592883,82.82687007,0.0968914898894101,-1.5452312008278617,1.262825874785609,-0.4204204732975842,-0.0186342424025302,-0.4421437202487795,0.1855435884480947,-0.99060288120394,-1.614973933156284,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2044,3016,0,siddharthnagar,27.25385266,82.96754624,-0.3046908442692529,-1.2629419968580309,1.1770230273352136,1.319670620702337,-0.021782997177926,1.7698419936267642,1.932980879753265,1.6453566606196115,-1.4655526791170204,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2045,3017,0,siddharthnagar,27.12799869,83.07372711,0.1631283713303285,-0.5007634225331875,1.399025306425187,0.7651918866634061,-0.0827192265804274,-0.424744836487641,0.8884679919307219,0.3704347946758314,-0.4453655166889623,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2046,3018,0,siddharthnagar,27.12772919,82.84277025,0.0290939490734362,0.3363963518340258,1.269030731407473,-0.6176954306682867,0.0721605064674284,0.4326806657743324,-0.9528332996853937,-0.7821229459247743,-0.9775923106423714,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2047,3019,0,siddharthnagar,27.27702919,82.94005779,-0.1490726412171817,-1.2989460778827362,-0.0582497452306923,0.2824499549584885,0.019818205185016,0.4771355637410683,0.6371153785055804,1.2911090867751525,-0.056332858768294,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2048,3020,0,siddharthnagar,27.25493064,82.97401411,-0.2750337455050993,-1.4221563229329668,0.90735418419299,1.490653904244592,0.0525507129576308,-0.0052093598157553,-0.9528332996853937,1.4177527354871726,0.230335481095313,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2049,3021,0,siddharthnagar,27.07841168,82.94329173,-0.2813162529406274,0.4606467029047914,1.6602335972825628,-1.014880205491578,-0.0124756547523638,-0.7789881314042829,-0.9528332996853937,0.0259226606753873,-1.7377046336024995,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2050,3024,0,siddharthnagar,27.25115771,82.96862422,-0.3232952740336332,-0.9652920463791864,1.1117341942623808,0.6816870811217625,0.0451093771155767,0.2462103459135187,-0.9528332996853937,1.619641962583713,-1.22969492318344,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2051,3025,0,siddharthnagar,27.25385266,82.97374462,-0.28452558713858,-1.3702847003898286,0.8980744063807392,1.1002498414404598,0.032988931149465,-0.1230102314016271,-0.2215186852153114,1.3958612821198968,-0.305962925566829,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2052,3026,0,siddharthnagar,27.19752829,82.81824624,-0.240140102005249,0.1576618996302702,1.725962133618484,0.7891772203608198,0.0813070552275005,0.3826476232719434,-0.9528332996853937,0.4601336810795575,-0.4280780314468661,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2053,3027,0,siddharthnagar,27.18755699,82.83441592,-0.1123280423243524,0.1129602057643937,1.7955951697163797,0.1554783558708695,0.0525712170411589,0.7686218284680357,-0.9528332996853937,-0.2411001052565553,-0.5146587266629904,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2054,3028,0,siddharthnagar,27.21531493,82.96727675,-0.7798683240550089,-0.6752002677646266,-0.3814684465806214,-0.6779687885177378,-0.0691186122392029,0.0151133632326254,0.4497187345075072,0.928446375339088,-0.2426343278083412,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2055,3029,0,siddharthnagar,27.12368677,83.03653686,0.0572621143269172,-0.5878185098557652,1.2291919864997507,-1.9244251033777249,-0.0513470774913351,-0.0118942370103087,-0.9528332996853937,-1.410107896530458,-0.1846205480010937,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2056,3031,0,siddharthnagar,27.21100302,82.9597309,-1.1327182653080228,-0.4072299530915133,-0.8701567376795166,-1.9244251033777249,-0.0644225020070106,0.5713647389136332,-0.9528332996853937,0.3899060817098667,-0.4829833359897613,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2057,3032,0,siddharthnagar,27.20857757,82.97643956,-0.667274680138603,-0.6860518484397943,0.8570425347118003,1.0686673102141055,-0.0693058897298876,-0.135017953816211,-0.9528332996853937,0.6829569898806302,0.408554729584812,,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2058,3034,0,siddharthnagar,27.17758569,82.84303974,-0.0495126746862173,-0.9176832600613364,1.4321940391346837,-0.1344452251491884,0.0149752403852364,1.1092459497468614,-0.9528332996853937,1.2721117858937805,-0.2227032983331058,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2059,3036,0,siddharthnagar,27.236605,82.92227115,-0.3856721616765483,-0.1531882600988893,1.365779548158681,1.3238983892356164,-0.0612987297370877,-0.5684913697877492,-0.2215186852153114,0.3198628771926006,-0.4988362825431054,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2060,3037,0,siddharthnagar,27.21073352,82.89532169,-0.3632611296624355,-1.2069694768712669,-0.3847320115401784,0.1967557438894108,-0.004369844862827,0.0366870979593778,1.7963851773315065,1.3695999665420897,-0.1879083406015398,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2061,3038,0,siddharthnagar,27.20076222,82.94086628,-2.098572585771576,-0.4015196384799482,0.1743692749223293,0.3177342546346339,-0.028543136125608,-0.4431633815890428,2.0041830468134845,0.4877456337583911,-0.2090742564737937,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2062,3039,0,siddharthnagar,27.20911656,82.979404,-0.6027791271371128,-1.1605644989699406,0.9366320873094278,0.657095092734235,-0.0499641986279705,-0.3837943105999098,-0.9528332996853937,0.9151260445458482,0.30394802051041,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2063,3042,0,siddharthnagar,27.23067612,82.93035599,-0.5042898619726659,-0.4793642276416612,1.6204602939660746,1.047128145405267,-0.0397673305076809,0.3252869162338512,-0.9528332996853937,0.4587439988325101,-0.1869433545248273,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2064,3043,0,siddharthnagar,27.19267739,82.85867043,-0.1186120869718183,-0.4984596392528623,1.519925594740439,0.9738503893884796,-0.0065069255801818,-0.5057439025938598,1.0515907317671025,1.1273800790124169,-0.6502355731763965,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2065,3044,0,siddharthnagar,27.11694941,83.13705834,0.2990372085904846,-0.3998587954289841,0.6405467431924156,0.4153273939115537,-0.112014538790154,0.3326719647946058,-0.2215186852153114,1.0616020446250003,-0.4389757190373229,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2066,3045,0,siddharthnagar,27.12961565,82.8403448,0.0341940941758943,0.2562388949906386,1.1586009111711657,-1.01497927916942,0.0219469037419353,0.3146017594208197,0.1855435884480947,-0.6260113821555938,-0.8884142870013794,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2067,3049,0,siddharthnagar,27.20022324,82.98883631,-0.4626014141870452,-0.4796603180028233,0.5316788652453949,1.0957060961090446,-0.063011724786876,0.0094845125194837,-0.9528332996853937,1.015602149663336,0.2596242874293935,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2068,3050,0,siddharthnagar,27.09323388,82.78725436,0.0261762013105259,-0.2620134252768802,1.2616117511667122,-0.1212801704170605,0.0314977821537824,0.1175981437077896,1.7770253829518652,-0.2153091692902762,0.1162859580748453,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2069,3051,0,siddharthnagar,27.12449526,83.10552747,0.2379750444989611,-0.5520490155612888,1.3292055686496946,-1.9244251033777249,-0.0465320788275636,0.784679828788714,0.1855435884480947,-0.2123816237281063,0.5230673350041616,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2070,3052,0,siddharthnagar,27.12422576,83.11037837,0.2489844926521755,-0.2289350214181655,1.3181121505031892,1.6570709272666515,-0.0419711970075492,2.235441207470066,-0.9528332996853937,-0.438403278970165,0.7323805792988328,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2071,3053,0,siddharthnagar,27.24873226,82.84223126,-0.0381366157564101,-0.2255107881698524,1.2623144479644126,-0.2587340629541294,0.0432078659239303,-0.2877110145427216,-0.9528332996853937,0.0996483259192471,-0.0228106843965294,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2072,3054,0,siddharthnagar,27.1622245,82.95568848,-0.5818716110823776,-0.1145647786748699,0.9943234160448464,-0.1344009562972851,-0.0571576930620599,0.1762647640809126,-0.9528332996853937,1.508498149651476,-0.1489095929495834,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2073,3056,0,siddharthnagar,27.16869237,82.82174967,-0.1436271633322336,-0.5308424548753725,1.1716644568902823,0.5738789358259172,0.0394546269109058,-0.4271326285459432,-0.9528332996853937,1.0818293206184488,0.1747036640463873,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2074,3057,0,siddharthnagar,27.18162811,83.02953,-0.0885774505939648,-1.356806555684105,1.3920212932455254,0.2133657050333668,-0.0361659173717345,-0.2769692723496229,-0.9528332996853937,0.482665666924888,-0.4363460395466656,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2075,3058,0,siddharthnagar,27.12045284,82.80719696,-0.0304529089936709,0.5655849504966649,1.6420084172268443,-1.014961529519967,0.0467501141214289,-0.3257792056166928,2.006342015309328,-0.4759034174851888,-0.6018337571734887,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2076,3061,0,siddharthnagar,27.21261999,82.98209895,-0.540984115668528,-1.5034816874751356,0.918731438914921,0.8948625518397255,-0.030095568496941,-0.0339297406607961,-0.9528332996853937,1.0359030764005392,-0.0567275417709342,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2077,3063,0,siddharthnagar,27.22313027,82.92307964,-0.5295772542879446,-1.3052822484640405,1.4096608766357626,1.4949824614046936,-0.0402125730899627,-0.5110642931041987,-0.2215186852153114,1.1185635778045084,0.0513351854460227,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2078,3065,0,siddharthnagar,27.17408226,82.98021249,-0.4627887856447652,-0.2780694378325574,0.770374491952527,-0.2585276504891888,-0.0393467553438197,-0.2634242845332309,-0.9528332996853937,-0.0432967394167738,-0.8959409935365019,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2079,3068,0,siddharthnagar,27.19806728,82.93871032,-4.1760841058283455,-0.5032475495705198,0.1735148883374601,0.1736837444738291,-0.0117321464652301,-0.1134686278928725,-0.9528332996853937,0.6462241098462239,-0.3447915990443455,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2080,3069,0,siddharthnagar,27.11048154,82.77755256,-0.0611619995323916,-0.053636487962479,1.524110120514843,0.1233637197590824,0.0606549959902264,-0.6916079160754814,-0.9528332996853937,-0.1911751653546471,-1.2765143099111258,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2081,3070,0,siddharthnagar,27.14416836,82.98748884,-0.2092459082994794,-0.3245394822512671,1.2573937399142194,0.9262095233923144,-0.0342444080407301,-0.4873328547290307,1.0515907317671025,-0.723294606872419,0.3479131189192387,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2082,3073,0,siddharthnagar,27.03583154,82.96080888,-1.2100448020902907,-1.8835269083362007,1.968461751985729,-0.6174763785572304,-0.1537905439998378,0.6057405548049105,1.9616744204425425,-1.7155624250815495,-0.1287086631540417,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2083,3074,0,siddharthnagar,27.21881836,82.93628487,-0.7528982612421617,-2.282789344087675,1.2497015656824064,0.3176742863864302,-0.0216278915921688,-0.2496574601074549,0.1855435884480947,1.4508823433337084,-0.3552548580370488,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2084,3075,0,siddharthnagar,27.17623822,82.98425491,-0.4361444670261482,-0.2719944591098609,0.4176598509999253,1.0231160132668955,-0.0619348551662904,0.3509501696483903,0.778033731487533,0.392455341889745,-1.1039980921623491,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2085,3077,0,siddharthnagar,27.19591132,82.85355003,-0.0858241373917774,-0.0037954843109686,1.5389459603893685,-1.0151078479510618,0.0018266899441642,-0.0638144300720257,1.6818541743766144,0.6299556774652051,-0.8498703029028164,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
2086,3081,0,siddharthnagar,27.16438046,82.84762115,-0.049446890660716,-0.0812165889483143,0.7673937873102965,0.5029440354535858,0.0358025529227716,0.2994209496084953,1.2903415514834276,0.64190014883687,0.6874883917760743,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138
