idx,Unnamed: 0,system:index,lat,lon,dist_closest_lin,dist_closest_river,dist_closest_road,dist_closest_upstream_forest,elevation,slope,flow_accumulation,proximity_water,drainage_density,cropping_intensity_2016-2017,HSG,CEC,PH,OC,idx_matched,Unnamed: 0_matched,system:index_matched,lat_matched,lon_matched,dist_closest_lin_matched,dist_closest_river_matched,dist_closest_road_matched,dist_closest_upstream_forest_matched,elevation_matched,slope_matched,flow_accumulation_matched,proximity_water_matched,drainage_density_matched,cropping_intensity_2016-2017_matched,HSG_matched,CEC_matched,PH_matched,OC_matched
284,1192,000000000000000006c0,26.563346558290878,83.68323601385025,1.990279351611368,0.2030072534427798,-1.4494541644636418,0.8262169622222565,-0.1648335851773624,0.2494183716640709,1.603343291873374,-0.7017296736434256,-0.6796750905015414,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354,1625,6201,0000000000000000239a,26.36613749,87.85321358,-0.5884725867354007,1.104469969169743,0.1051080955103924,-1.937199654678801,-0.4243221835512413,0.1384516902603171,0.7500509246967876,-1.3642829250221276,-0.0454798348126129,2.0,3.0,-1.8394454808364664,-0.0939621284033118,-1.1310923864213274
379,1342,0000000000000000079e,26.35381339978945,83.38661215267398,1.9906319429654271,0.4102455328748371,-0.5726939516728538,-1.937199654678801,-0.1952977356721021,0.3921783541575666,-0.2397213236975746,-0.9893957625181288,-0.9734943688892392,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303,1625,6201,0000000000000000239a,26.36613749,87.85321358,-0.5884725867354007,1.104469969169743,0.1051080955103924,-1.937199654678801,-0.4243221835512413,0.1384516902603171,0.7500509246967876,-1.3642829250221276,-0.0454798348126129,2.0,3.0,-1.8394454808364664,-0.0939621284033118,-1.1310923864213274
19,172,000000000000000000f7,25.003370186652308,86.17444213128833,-0.2997847048657895,0.7288815340776046,0.5938139215468863,0.5787983746093505,-0.3878744292251834,0.3591553398610158,-0.957141216802525,0.0807640244686987,0.6060780717230233,2.0,13.0,-1.8394454808364664,-1.406057538494102,-1.1880136860374768,587,4909,00000000000000001c2a,26.40440572,83.34537765,1.9905478412023447,-1.640126550314145,0.4582203498403674,-0.4624216100089609,-0.2810788021595988,-0.0218820975246585,1.0862074937421442,-1.2550083393917488,1.1691441485443888,2.0,13.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
20,186,0000000000000000010c,25.02212070658205,86.28959395689252,-0.2771795995509313,1.6807375176073909,-0.0718421784638312,-1.937199654678801,0.2060857822008918,-0.1043135358844826,-0.957141216802525,0.2191744684177939,1.4420351745740232,2.0,3.0,0.0841756526224865,-0.3093956135879935,0.949576401386244,818,8612,00000000000000003113,26.46611998,86.40117675,0.2319068125081533,-0.4881269380358064,-0.1551320615602468,0.6776850525126391,-0.3802142844739866,-0.0244789527483466,0.609661998393599,-0.7889416381877299,0.9457939556162546,1.0,13.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
21,196,0000000000000000011b,24.962756694257525,86.49231806808534,-1.273568434616299,1.158416464920846,-1.7126749489445234,-1.937199654678801,0.6860388642232121,3.8828090748342223,-0.2397213236975746,-0.7167721696744945,2.3931493209034485,1.0,3.0,0.3043727942650502,-1.406057538494102,-1.1310923864213274,981,2524,00000000000000000e89,26.98678352,83.50437946,0.495671170017329,-0.127953445922144,-1.0372106535931631,-0.2899115289511817,0.0182809355724561,4.030737963559133,1.3256030476913416,-1.780223269061208,1.7024795085586308,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
144,775,00000000000000000459,27.24716308213996,84.2717615481872,-0.5438616613260522,-0.1238858030774362,-1.7769165468435415,0.0517601224461857,0.5835908509090174,2.9018485548354844,-0.957141216802525,0.3495021588635182,0.2998431860214243,2.0,3.0,-0.1204886089480217,0.8608600009838511,0.5608394351820662,981,2524,00000000000000000e89,26.98678352,83.50437946,0.495671170017329,-0.127953445922144,-1.0372106535931631,-0.2899115289511817,0.0182809355724561,4.030737963559133,1.3256030476913416,-1.780223269061208,1.7024795085586308,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
267,1163,00000000000000000697,26.567533654180053,83.76310743191956,0.2794660309087967,-0.2622830766960929,-1.603614993005748,0.2666145867914354,-0.1112712304708229,2.518979327759507,-0.957141216802525,-1.4692105732094478,0.0745017417877172,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354,981,2524,00000000000000000e89,26.98678352,83.50437946,0.495671170017329,-0.127953445922144,-1.0372106535931631,-0.2899115289511817,0.0182809355724561,4.030737963559133,1.3256030476913416,-1.780223269061208,1.7024795085586308,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
308,1233,000000000000000006f9,26.404517837868177,83.74087881316814,0.3578915243730838,1.2761205735335464,-1.80345750902487,0.6258756541139363,-0.2082025314529495,2.819360335596888,0.1618174908963317,-1.1376700260057362,-1.7459087957806845,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354,981,2524,00000000000000000e89,26.98678352,83.50437946,0.495671170017329,-0.127953445922144,-1.0372106535931631,-0.2899115289511817,0.0182809355724561,4.030737963559133,1.3256030476913416,-1.780223269061208,1.7024795085586308,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
418,1792,00000000000000000a58,27.97189185815441,81.47376927827203,1.9878152514853848,0.1665853136429222,-0.7317433192380024,0.8855548628907975,0.9540483382513144,5.793303965130733,0.423463981894162,1.4566605097469096,0.1341734544654552,1.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303,981,2524,00000000000000000e89,26.98678352,83.50437946,0.495671170017329,-0.127953445922144,-1.0372106535931631,-0.2899115289511817,0.0182809355724561,4.030737963559133,1.3256030476913416,-1.780223269061208,1.7024795085586308,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303
22,205,00000000000000000127,24.93093209003908,86.3327090049783,-0.2459534894216877,0.6657517031993266,0.0752725482334702,1.6594765691981332,0.1724755133299829,-0.2616420922492151,-0.957141216802525,0.1772952086103456,1.9398032023840897,1.0,3.0,-1.8394454808364664,-1.406057538494102,-1.1880136860374768,662,6439,000000000000000024fb,26.20120681,85.11514859,-0.0883508085735231,1.0042546393013545,-0.8391788119533927,0.3474316112087333,-0.5688507680045827,-0.0108595621587617,0.609661998393599,-1.6820661264920391,-0.6547917632362659,2.0,3.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
23,213,00000000000000000130,24.971835424002336,86.39968024369999,-0.2130376997695612,1.8976008387858287,0.6218300441511156,1.657899225553459,0.4746538393542691,-0.1594069719491953,-0.2397213236975746,0.2035436411832234,1.2606365690689847,1.0,3.0,0.3043727942650502,-1.406057538494102,-1.1310923864213274,1191,5303,00000000000000001e6e,26.10903966,87.70687802,-1.213282059546113,-0.4328387548567631,-1.1812613226295556,0.5908408758873124,-0.7773413539209293,-0.7632285736731641,0.7500509246967876,1.430714746675223,-0.6877543778235552,1.0,3.0,-1.8394454808364664,-0.0939621284033118,-1.1310923864213274
136,734,0000000000000000041d,26.24134595301944,85.35432426553857,-0.2396974213558845,0.6007598291832604,-0.3028368140032379,0.4668104181449989,-0.6024565842499119,0.6926033840143224,-0.957141216802525,-0.7561896035352976,0.5282519618116961,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354,1191,5303,00000000000000001e6e,26.10903966,87.70687802,-1.213282059546113,-0.4328387548567631,-1.1812613226295556,0.5908408758873124,-0.7773413539209293,-0.7632285736731641,0.7500509246967876,1.430714746675223,-0.6877543778235552,1.0,3.0,-1.8394454808364664,-0.0939621284033118,-1.1310923864213274
24,215,00000000000000000137,24.9552208134772,86.3850543922447,-0.1078208429771778,1.837241931304665,1.373275703449287,-0.1413638809093933,0.3431302228651301,-0.3292419573817058,-0.2397213236975746,-0.1449647905796913,0.7119645512719239,1.0,3.0,0.3043727942650502,-1.406057538494102,-1.1310923864213274,593,4412,0000000000000000195a,26.7191754,84.16167675,0.02629331414962,0.6010080686833871,0.1008542639390768,0.8148587169752222,-0.1291890532246705,-0.130231443877223,-0.2397213236975746,-1.507315778238689,-0.0560468148813956,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
368,1327,00000000000000000788,26.55127131263814,83.29737216329136,1.9902998119513784,-0.2978305517518525,0.3532352378867177,2.076626687128833,-0.1199965414045358,-0.202949390707835,-0.957141216802525,-0.6097633250911945,-1.1290835049928465,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303,593,4412,0000000000000000195a,26.7191754,84.16167675,0.02629331414962,0.6010080686833871,0.1008542639390768,0.8148587169752222,-0.1291890532246705,-0.130231443877223,-0.2397213236975746,-1.507315778238689,-0.0560468148813956,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
25,223,00000000000000000140,24.89124163156236,86.409191506247,-0.8388751893535755,0.3122808763567944,0.3181554431138124,0.2279759632451832,0.6107424882898008,0.0527834705262316,1.904487021474328,-0.9871091037786563,1.3969175158602007,2.0,3.0,0.3043727942650502,-1.406057538494102,-1.1310923864213274,1170,3177,0000000000000000123b,26.5749958,83.69787657,1.990259373479212,-1.0282747701923176,-0.5696316412728694,0.8099103691743377,-0.1865819183198885,-0.1127404686961503,-0.957141216802525,-1.2744187359298191,-0.3539473356143991,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
343,1293,0000000000000000075c,26.36722637575821,83.45420766554317,1.9906106867172069,0.3789898321808896,0.8605681455395988,1.3749723667356897,-0.2605500637320819,-0.204148201332975,-0.957141216802525,-0.7444757168896823,0.397391643574539,2.0,3.0,0.3043727942650502,-0.3093956135879935,1.0448918178120303,1170,3177,0000000000000000123b,26.5749958,83.69787657,1.990259373479212,-1.0282747701923176,-0.5696316412728694,0.8099103691743377,-0.1865819183198885,-0.1127404686961503,-0.957141216802525,-1.2744187359298191,-0.3539473356143991,2.0,13.0,1.3533283895381378,1.5040166281390692,-0.8505204591358354
26,224,00000000000000000141,24.90043629793457,86.44598800814003,-0.3366664054004658,1.1886046792769394,-0.2875421256322571,0.8681526512653328,1.102602504558883,0.6783650462985243,1.3762266166584018,-0.7096086751646111,2.176149555692718,1.0,3.0,0.3043727942650502,-1.406057538494102,-1.1310923864213274,1322,7363,000000000000000029e3,24.85481186,87.01212098,-0.2239159313255457,1.1161061738722116,-0.8700601905707603,0.6886512676185149,0.0870188668813369,0.2097475238901905,1.3520961830807094,-0.3829219760422698,1.9447319607809417,1.0,3.0,-1.8394454808364664,-1.406057538494102,-1.1880136860374768
