idx,UID,Treatment,district_coords,lat,lon,dist_closest_lin,dist_closest_river,dist_closest_road,dist_closest_upstream_forest,elevation,slope,flow_accumulation,proximity_water,drainage_density,HSG,CEC,PH,OC
1880,2782,1,bahraich,27.4281574,81.5393189,2.024866720681326,0.5224391803327899,0.11310477666459871,-1.9244251033777249,0.5500864796153316,0.08995773832167465,-0.9528332996853937,-1.0394541545618279,-0.5421552839522962,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1881,2784,1,bahraich,27.4245214,81.6255599,2.0248728891680257,-1.0281932356370018,0.6432495636572704,-1.9244251033777249,0.4829280399392619,-0.11966121392307608,0.44971873450750727,0.4582378519709334,-0.34523711943608426,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1882,2786,1,balrampur,27.4644126,82.13441393,2.0248019937622233,0.10923017595799267,-1.7136519401421881,0.47647645260067867,0.4466022719321837,0.5812209990384933,0.44971873450750727,-0.2376797939303086,-0.20339618226953773,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1883,2787,1,balrampur,27.46450985,82.13434782,2.024801483309259,0.11768966530621655,-2.0882918083366047,0.47647645260067867,0.4466022719321837,0.5812209990384933,0.44971873450750727,-0.23919780132583937,-0.20339618226953773,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1884,2788,1,balrampur,27.43473915,82.32670156,2.02485492433699,-0.23744805269254968,-0.06587914266654667,-1.0155739496136558,0.3245052307503546,0.13764238772064866,0.778033731487533,0.6587338322844357,-0.8501300357453031,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1885,2791,1,balrampur,27.4734119,82.0842083,2.0247855380330155,1.077060665937424,0.6221405353073075,-0.618526984968578,0.4336951234874507,-0.07304688450346201,-0.9528332996853937,-0.9100148313220713,-0.29304930441956206,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1886,2792,1,balrampur,27.3773492,82.2891717,2.0249574824357923,-0.3002774905314984,0.2612247590034103,-0.27810793270477613,0.36168693916771255,0.5963872249365119,-0.9528332996853937,-0.6000863193085968,-0.4912735276775315,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1887,2793,1,balrampur,27.3792992,82.2897094,2.0249538973888064,-0.23785544052352942,-0.0039073693264935535,0.27752138982314856,0.37243353319769734,0.9363352016167458,-0.9528332996853937,-0.7691745939358959,-0.7112201051393457,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1888,2794,1,balrampur,27.44916071,82.16579179,2.0248292417478946,0.33091419678491873,0.11251315026916588,0.21249968107535525,0.4308843780115516,0.27920200373400605,-0.9528332996853937,0.23215251114808563,-0.3418929435495467,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1889,2796,1,balrampur,27.4567889,82.1129586,2.024815355368367,-0.5355952275303413,1.0345607116750928,0.47650292689990204,0.4335931243747139,0.5214795529107908,0.18554358844809477,-1.0058132287655825,0.9264777308781424,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1890,2797,1,balrampur,27.35896209,82.23068699,2.024990256001454,0.7127484096508584,-0.7408014765610647,0.1962788658667073,0.35675038333687004,2.319712679046755,-0.9528332996853937,0.8003046238733744,-0.11193971928075325,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1891,2798,1,balrampur,27.35895941,82.23073836,2.024990256001454,0.7127484096508584,-0.7408014765610647,0.1962788658667073,0.35675038333687004,2.319712679046755,-0.9528332996853937,0.792376896322881,-0.11193971928075325,3.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1892,2799,1,balrampur,27.48333302,82.14206185,2.024768044593025,-0.3836659931051977,-0.07454036218285931,-0.8547915526358808,0.39542268968358485,0.36294512065790163,1.3225094084088345,1.065524128380597,0.15028600390413951,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1893,2801,1,balrampur,27.38388403,82.28924701,2.024945706970731,0.07720008877670298,-1.657833329332742,0.17309001801153112,0.3583007921235316,2.296413757061939,-0.9528332996853937,-0.8815180436926338,-0.7504231266638623,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1894,2803,1,balrampur,27.4374606,82.1451309,2.024849775430903,-1.2637856580532902,-0.08595037570630848,-0.2782743292844583,0.3816468975017044,0.8336204943622272,-0.22151868521531146,-0.8389306514570872,-0.24070343133875108,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
1895,2804,1,balrampur,27.4232794,82.3621237,2.0248754554622486,0.21848455203666342,-1.7185096769729487,-1.9244251033777249,0.3034649424064662,-0.025796073926469387,0.18554358844809477,-0.11627410929812962,-0.6912465571205003,13.0,0.34193944247628827,-0.3082697191233647,1.0538563588672138
