system:index,Asset ID,Asset Name,Block,District,Exists,Panchayat,UID,built_in_2017,ndvi_Kharif_2016,ndvi_Kharif_2018,ndvi_Kharif_2019,ndvi_Kharif_2020,ndvi_Kharif_2021,ndvi_Rabi_2016,ndvi_Rabi_2018,ndvi_Rabi_2019,ndvi_Rabi_2020,ndvi_Rabi_2021,ndvi_Zaid_2016,ndvi_Zaid_2018,ndvi_Zaid_2019,ndvi_Zaid_2020,ndvi_Zaid_2021,remarks,size,water_visible,.geo
00000000000000000188,31012207241,Nirman Karya,baitalpur,DEORIA,1,bishunpur murar,1691,1,0.3379240930080414,0.35522909959157306,0.34004459500312806,0.3814152479171753,0.32714227433799997,0.2999712824821472,0.20750567813714346,0.361786013841629,0.33756116032600403,0.39692732501196887,0.28924617171287537,0.21445441246032715,0.3770149278640747,0.31523463129997253,0.39605316030798327,no large visible changes even if repaired,1662.89,1,"{""type"":""Point"",""coordinates"":[83.76968906507446,26.666712979810793]}"
00000000000000000189,31012207315,Nirman Karya,baitalpur,DEORIA,1,jaitpura,1693,1,0.3745495869267371,0.40134739503264427,0.4317623198032379,0.4093449069903447,0.1951378434896469,0.3037125074094342,0.34891482442617416,0.34997108578681946,0.2958326030236024,0.3228088319301605,0.2976125315312416,0.32225891202688217,0.31880196630954744,0.2625462458683894,0.1924721598625183,no large visible changes even if repaired,1118.97,1,"{""type"":""Point"",""coordinates"":[83.76637149389069,26.558174001068867]}"
0000000000000000018a,31012207392,Nirman Karya,baitalpur,DEORIA,1,karanj,1694,1,0.4082489333227931,0.36713260716839585,0.35204350277271174,0.44571245511372887,0.37652965143428624,0.39247882789585886,0.3212743953911165,0.3044576811514897,0.30877088705698646,0.4066729602344492,0.30951874124099626,0.25081487553387727,0.3189403600225302,0.3250070552031199,0.42142830044031143,no large visible changes even if repaired,851.7,1,"{""type"":""Point"",""coordinates"":[83.73335185058993,26.693802018710482]}"
0000000000000000018d,31012261251,Mitti Bharai Karya/safai Karya,baitalpur,DEORIA,1,rampur dube,1699,1,0.3982952937437545,0.28392230346798897,0.40767755513208764,0.4313053151196753,0.3596189618110657,0.35144055692186,0.20615363027900457,0.34378186163394975,0.3548861778155713,0.3658050795396169,0.2868126789834925,0.2365056099370122,0.30223006455744333,0.34280366041039245,0.3255196114381154,no large visible changes even if repaired,1965.77,1,"{""type"":""Point"",""coordinates"":[83.77431315286688,26.616449992736356]}"
0000000000000000018e,31010731974,Mundera tiwari me phokhari ki khudai kary,baitalpur,DEORIA,1,sakrapar bujurg,1700,1,0.3792296569237764,0.3702988255170375,0.38333748370633086,0.419638694575761,0.3240582197904587,0.3352849014189052,0.39137450626221015,0.32797418616917495,0.36607379109757626,0.37156282862027484,0.31775140830840193,0.25323366452324964,0.3107326859925069,0.35313159317311826,0.36356185376644135,no large visible changes even if repaired,2236.25,1,"{""type"":""Point"",""coordinates"":[83.76749964645721,26.58688169365096]}"
00000000000000000193,31011885115,Bahorwa me pokhri khudai karya,deoria sadar,DEORIA,1,bahorawaa,1707,1,0.3942713141441345,0.4229277968406677,0.36223484575748444,0.3627634812192722,0.38544716415778524,0.3023003836472829,0.3450862765312195,0.3198934569954872,0.3409203138491751,0.35857951452988657,0.2894737720489502,0.3071325421333313,0.26939184963703156,0.350346166702772,0.3700650019880167,,2234.39,1,"{""type"":""Point"",""coordinates"":[83.74629216184702,26.475029602826318]}"
00000000000000000194,31011288676,~ Gram panchyat barva upadhaya me pokhri khudai karya,deoria sadar,DEORIA,1,barava,1708,1,0.34055832028388977,0.30827343463897705,0.3763567755541832,0.4112159404158592,0.40026456117630005,0.31511425971984863,0.26187387108802795,0.3279613368329957,0.3696246656266033,0.3201955556869507,0.2982345521450043,0.24623489379882812,0.29154910502202086,0.3475258355466729,0.34801289439201355,,1599.75,1,"{""type"":""Point"",""coordinates"":[83.8309660317509,26.430929093407745]}"
00000000000000000199,31011732811,POKHARI GADAHI KI KHUDAI AWAM SUNDARIKARAN KARY,desai deoria,DEORIA,1,deoria nakchhed,1719,1,0.39344296943057666,0.39565351747769445,0.23651913851499556,0.30104950070381165,0.3143915757536888,0.3120487874204462,0.3096674449752579,0.35019035041332247,0.25379976630210876,0.3706727549433708,0.27148007262836804,0.2729852767375509,0.23280044347047807,0.1840551495552063,0.36344189941883087,,1455.68,1,"{""type"":""Point"",""coordinates"":[83.83364149238298,26.683853764260245]}"
0000000000000000019a,31011635699,RAMCHANDRA K KHET K PAS WALI POKHARI KI KHUDAI,desai deoria,DEORIA,1,hetimpur,1721,1,0.4120192617474504,0.31639741785785697,0.3450327434703371,0.36158643781908206,0.35563183890845596,0.2906489671759344,0.24675786628006652,0.25620721072444874,0.33279971424601595,0.3255804259347045,0.2711061132487966,0.23308935801599925,0.3302403279910444,0.3398054687439285,0.33281041273515516,,2047.16,1,"{""type"":""Point"",""coordinates"":[83.81796775218011,26.730339892742418]}"
0000000000000000019b,31012300034,BRAHM ESTHAN KE PURAB WALI POKHARI KI KHUDAI,desai deoria,DEORIA,1,pakari veerbhadra,1722,1,0.375692754983902,0.38797181756958143,0.4616454355914791,0.3097304328882195,0.3881353470516605,0.3062092065811157,0.2943207903565798,0.3730838216654941,0.3232051302734811,0.3489996954249271,0.2641677260398865,0.24418907300363443,0.3491086646733963,0.3037411290664926,0.3664015634715891,,809.72,1,"{""type"":""Point"",""coordinates"":[83.82068780382272,26.679243053770985]}"
0000000000000000019d,31010729047,BARAYITHA POKHARI KI KHUDAI KARY,desai deoria,DEORIA,1,rampur dullah,1725,1,0.27401798715194065,0.35788142681121826,0.3448581911623478,0.4232264172626594,0.380197837216844,0.14626701238254705,0.3767082095146179,0.33697231858968735,0.34491730912282015,0.39654499473103333,0.15226595227917036,0.25165513157844543,0.3201236635446548,0.33832972176905746,0.3935407357930849,no any visilble change,4483.34,1,"{""type"":""Point"",""coordinates"":[83.79646150779935,26.66598614633909]}"
0000000000000000019e,31012639168,RAJA WALI POKHARI KI KHUDAI KARY,desai deoria,DEORIA,1,sonbarsa,1726,1,0.3586492876325661,0.41578675998603987,0.43814390662906577,0.37119159429015114,0.31679229736328124,0.280120485178493,0.3377973909705121,0.34184300918365,0.32643664926383825,0.33622182309627535,0.2816578514283344,0.2390799139891998,0.3286224641955472,0.3098364878088964,0.35525805354118345,,2060.22,1,"{""type"":""Point"",""coordinates"":[83.81496677717115,26.675149599003916]}"
0000000000000000019f,31011651892,POKHARI KUDAI,gauri bazar,DEORIA,1,asanahar,1728,1,0.34326472878456116,0.38381840927260263,0.33928996324539185,,0.45269250869750977,0.3562118113040924,0.30458020738192965,0.2993369698524475,,0.22620369493961334,0.3409770429134369,0.27903428247996737,0.2630755603313446,,0.274278461933136,,1158.4,1,"{""type"":""Point"",""coordinates"":[83.68323601385025,26.563346558290874]}"
000000000000000001a3,31012608928,miti,pathardewa,DEORIA,1,devghat,1736,1,0.3593166669209798,0.2981043100357056,0.29250714608601164,0.3261759618918101,0.15892532095313072,0.29319722950458527,0.20501981675624847,0.23511446959206037,0.21641595264275867,0.2521805465221405,0.2655958831310272,0.1742112636566162,0.24507291774664605,0.20440970212221146,0.2470530408124129,,4804.43,1,"{""type"":""Point"",""coordinates"":[83.9258690794714,26.541113480438387]}"
000000000000000001a5,31012828154,gata no 43 kh pokhri ki khudai/jirnodhar karya Work Start Date,pathardewa,DEORIA,1,noniya patti,1740,1,0.4036664506230427,0.3891590496799985,0.35516956217080653,0.4398382306098938,0.3487230442422907,0.296658419072628,0.3287984892725944,0.31386631766073253,0.28790053725242615,0.3242530937460494,0.27686152626209115,0.24863844509007502,0.306356933473218,0.3226567506790161,0.3618662750006535,,1231.11,1,"{""type"":""Point"",""coordinates"":[83.96061439487984,26.581722513732124]}"
000000000000000001a8,31012606826,mitti kary,rampur karkhana,DEORIA,1,karmaha,1745,1,0.37253791779543444,0.3549768179655075,0.33856141236093307,0.3803157751961172,0.3685802221298218,0.3368784520839279,0.3568895012140274,0.3402612374888526,0.3569938826569964,0.3190985769033432,0.22204668605444206,0.1958554983139038,0.2969541748364766,0.3436246709226663,0.27735285460948944,no significance change is visible,2136.7,1,"{""type"":""Point"",""coordinates"":[83.80280234949734,26.5908235389822]}"
000000000000000001a9,31012712313,mitti kary,rampur karkhana,DEORIA,1,kusamha urf belwa,1746,1,0.33579468727111816,0.38982267677783966,0.38511940836906433,0.3306301007188702,0.3908705260072436,0.33932435512542725,0.39699769020080566,0.37606024661579646,0.33956204090763653,0.37258809634617396,0.2714662253856659,0.34040337800979614,0.37802497357935516,0.34397822410985923,0.38858057260513307,,114.88,1,"{""type"":""Point"",""coordinates"":[83.8105255125219,26.51525961253051]}"
000000000000000001ab,31011632695,9454339063,bhaluani,DEORIA,1,narouli bhikham,1751,1,0.20059552433944883,0.11588196912575983,0.2851185670963699,0.24391719943187276,0.26340337745598147,0.12286750369128727,0.2409567902405813,0.18421189707794014,0.23775489979033168,0.27880969850161064,0.15024990978695096,0.1291062516112611,0.21385064048151817,0.18762037348202854,0.23411391821129351,,397.81,1,"{""type"":""Point"",""coordinates"":[83.84859731731623,26.389013543505346]}"
000000000000000001ae,31011654290,POKHARI KUDAI,gauri bazar,DEORIA,1,banasahiya,1757,1,0.36922875873173444,0.32359821401809674,0.2949840615991668,0.3745308257639408,0.4038580120947593,0.3025603839069803,0.26151360708729127,0.20131234566506204,0.19972666911780834,0.37684162306666674,0.2682738579769198,0.2141860122280149,0.2722557534523655,0.22193370945751667,0.39388183086293,,3099.84,1,"{""type"":""Point"",""coordinates"":[83.684217016082,26.614782288942372]}"
000000000000000001af,31013181363,pokhri,lar,DEORIA,1,kharvaniya,1758,1,0.38836593807689734,0.3016833401582642,0.37912287431604724,0.4071601436024866,0.4242573604027988,0.23010463988970198,0.38688642011923696,0.3871049232342664,0.299084928528794,0.3870565314561113,0.32956285262234,0.29883387701723213,0.36616483506034403,0.3293978362567481,0.3961693968819308,,7201.9,1,"{""type"":""Point"",""coordinates"":[83.97181119762504,26.17960523983342]}"
000000000000000001b1,31012128605,3155022010/WC/9454357756,bhaluani,DEORIA,1,bardiha nathmal,1764,1,0.36109023474150703,0.31956568360328674,0.2649546191096306,0.2358206296400947,0.28441548347473145,0.37217846247009956,0.350962370634079,0.22366190142929554,0.28853368797307477,0.18366669118404388,0.2472534297937012,0.24596089124679565,0.2469928115606308,0.30235209193383156,0.21977423131465912,,1580.91,1,"{""type"":""Point"",""coordinates"":[83.74986836089188,26.398743302003968]}"
000000000000000001b5,31012270601,POKHARI,bhaluani,DEORIA,1,bhaluani,1768,1,0.4381195615850443,0.38191440786096953,0.371359401912885,0.3619085397553277,0.34158520932708464,0.342207007347985,0.3542125325661728,0.29134879344039494,0.32254459793688944,0.334747552832283,0.22123529971505293,0.2458464287291942,0.26323165253028785,0.3101500693207987,0.3378853111197708,,3255.19,1,"{""type"":""Point"",""coordinates"":[83.77121407763474,26.371074579967335]}"
000000000000000001bd,31011632722,9454339014,bhaluani,DEORIA,1,patkhauli,1776,1,0.307080582470988,0.26771127184232074,0.29691673059019186,0.3273835505083474,0.34520857594907284,0.2026785920703158,0.22075886030991873,0.21523077201149982,0.2846183011646784,0.28673401079140604,0.207493536375959,0.18488346288601556,0.30842690954111573,0.29842927725249846,0.31470921938307583,,3445.0,1,"{""type"":""Point"",""coordinates"":[83.75704751358793,26.3670167980087]}"
000000000000000001c0,31011632640,9454339099,bhaluani,DEORIA,1,ruchapar,1781,1,0.4259239792989821,0.40135095374924795,0.2955739364006536,0.3421899036266859,0.45505600353218845,0.36931728660894303,0.36411377787590027,0.23576741307759455,0.2926160209815593,0.3014244104736566,0.28617771841523376,0.22297351700919016,0.35041326848723053,0.32894204738062494,0.3292274696319679,,679.16,1,"{""type"":""Point"",""coordinates"":[83.74946258269603,26.321846104337293]}"
000000000000000001c1,31011632627,9454339087,bhaluani,DEORIA,1,sonbarsha,1783,1,0.3888857034815034,0.34811876714229584,0.38529291573045876,,0.3587271571159363,0.2757764011675038,0.38273952901363373,0.35441026787146435,,0.325583557287852,0.2643408262680367,0.30916377902030945,0.39163182794058016,,0.35301466782887775,,1955.28,1,"{""type"":""Point"",""coordinates"":[83.7836594286749,26.36842587394159]}"
000000000000000001c4,31012258012,pokhari,bhaluani,DEORIA,1,thakur deoria,1786,1,0.38861176215386595,0.3660282729266056,0.3142072409391403,0.39975950930150383,0.34487011697557235,0.32645260874002574,0.360732832409807,0.2664012685418129,0.2632155585874252,0.29894376628928715,0.21294024246863533,0.2760896021263854,0.3368855118751526,0.32966153420245115,0.3329230414496528,"already present before , might some digging take place",318.78,1,"{""type"":""Point"",""coordinates"":[83.74027683452593,26.373932863742596]}"
000000000000000001c5,31012270599,POKHARI,bhaluani,DEORIA,1,fatehpur,1791,1,0.41031269325988146,0.3957629082391745,0.3875398322155601,0.44711322767985856,0.4063471146835317,0.38564644760160793,0.38346696112896067,0.3599086466588472,0.3404029562338433,0.35746373070392895,0.3362518561919375,0.3455558541457563,0.3790297210216522,0.3520498579759322,0.40864494518475597,,3637.13,1,"{""type"":""Point"",""coordinates"":[83.6488830993345,26.419054507302416]}"
000000000000000001cb,31012606939,KESHAW KE GHAR KE PAAS POKHARI KHUDAI AURESUNDARIKARAN,rudrapur,DEORIA,1,jagdishpur,1807,1,0.3876420581948731,0.3749372363090515,0.4040049156190824,0.22556900094923749,0.31315756200319267,0.2845000657917215,0.3077821433544159,0.2825275152099297,0.27382332271661797,0.2641538932207096,0.2562594835571422,0.23604632914066315,0.29779738810831874,0.33228058371913505,0.26841860476777374,already build and no visible change can be seen in image,524.42,1,"{""type"":""Point"",""coordinates"":[83.53900639027654,26.423116748362105]}"
000000000000000001cc,31010809763,LAMHUA POKHARI KI KHUDAI KARYA GATA SANKHYA 76 G,rudrapur,DEORIA,1,jamira,1808,1,0.3884595957348898,0.21293228699933345,0.30128571377227376,0.33847346072755424,0.2697776821288434,0.31237410944268856,0.26016359757538415,0.2761850965267025,0.3070082279966676,0.2081399546465376,0.2948924734017709,0.20269790688651293,0.2606463294899901,0.35402784827644035,0.20879968186164952,,6191.77,1,"{""type"":""Point"",""coordinates"":[83.62850500752025,26.390462751347716]}"
000000000000000001cd,31011956419,GATA SANKHYA 575 KI POKHARI KHUDAI KARYA,rudrapur,DEORIA,1,jogiya bujarg,1809,1,0.27360198385006673,0.1828486889600754,0.22779009663141692,0.3479483836800188,0.33011345874353876,0.20943254755960927,0.2147975206375122,0.19258116071040815,0.18956341484699524,0.24205435057646896,0.19454262345223813,0.21013178527355195,0.16322704347280356,0.20023924723637088,0.280150450348712,,13255.71,1,"{""type"":""Point"",""coordinates"":[83.57443840724721,26.468238391921922]}"
000000000000000001d0,31011946192,~ G.P.PARASARAY KE KURMINPURWA ME BADKA TALAB KA JIVTHODHAR KARY,itiathok,GONDA,1,birmapur,1813,1,0.3671256831877293,0.3810632682186696,0.3834465511820533,0.32582232945519624,0.3370017742535417,0.28985163736879155,0.34737606962238465,0.3153423477302898,0.2614237432110354,0.2819509233292613,0.26806391971598215,0.33784660179023124,0.34382057731801813,0.2550204397017666,0.2788047745854458,,1542.05,1,"{""type"":""Point"",""coordinates"":[82.03724358289071,27.26288141335335]}"
000000000000000001d1,31012207607,G.P.MOHANPUR ASIDHA ME DAMDARI TALAB,itiathok,GONDA,1,mohanpur ashidha,1814,1,0.447973964013173,0.38144045432452267,0.3563542095638354,0.3620747084550478,0.38095033168792725,0.2853586939640128,0.25957535393013575,0.24000976107329103,0.2523658803967027,0.2933303665547144,0.25511208035522775,0.2612388694045718,0.2921103009399031,0.219979932034697,0.2676298945984512,,1525.77,1,"{""type"":""Point"",""coordinates"":[82.0699064981072,27.287183514094636]}"
000000000000000001d2,31011424720,G.P.RAMWAPUR NAYAK ME BKSHI TALAB KA JIVTHODHAR KARY,itiathok,GONDA,1,ramwapur nayak,1815,1,0.43591659019311935,0.42514434109755384,0.39841550581496377,0.46091363544933667,0.37544022309712133,0.26187767501257214,0.31689715655720607,0.28554642884807446,0.27579406065538253,0.3235046072380724,0.3035554359145332,0.3766580942557495,0.31503274532448006,0.22399464839147132,0.34719512723508594,,1018.11,1,"{""type"":""Point"",""coordinates"":[82.09197458922071,27.28529285524797]}"
000000000000000001d3,31011674806,रामकेवल के खेत के पास तालााब जीर्णोधार कार्य,pandri kripal,GONDA,1,pipra bhitaura,1816,1,0.4505015617397176,0.4073421034094949,0.43494144168719984,0.42201733619092013,0.4167040973824384,0.2755941689323156,0.32151241163802813,0.31468630774256806,0.28557939600404797,0.3263487455941255,0.2784612650242335,0.3290342297565839,0.3805687828516241,0.28383170560471654,0.3020481367970406,already present before 2017 and difficult to conclude work done at 2017,738.56,1,"{""type"":""Point"",""coordinates"":[82.11028811724721,27.147377318765948]}"
000000000000000001d4,31011172482,बेलही तालाब जीर्णोध्,pandri kripal,GONDA,1,tulsipur kodri,1817,1,0.4210150389910778,0.3615267659369551,0.4290171631390028,0.30624311474653393,0.43305562272194825,0.32078058850587415,0.2927420540158052,0.2895662419778455,0.23462018485252673,0.3252625857790311,0.28055584195504746,0.29386578564292914,0.3377559776761155,0.20698049206000108,0.272721494166624,,2619.7,1,"{""type"":""Point"",""coordinates"":[82.01335617854741,27.199682574122864]}"
000000000000000001d5,31012113983,THOTHIVA TALAB KA JIRDODHAR WORK,shriduttganj,BALRAMPUR,1,trigunayatpur,1818,1,0.4484553079366128,0.2888163195034137,0.38831694053249627,,0.4250058128815911,0.31515154763535186,0.29068156778444926,0.26049546204284085,,0.33580082147085716,0.2646300128915093,0.2836598257689234,0.3255984579969943,,0.2826253417949105,already build and no visible change can be seen in image,949.32,1,"{""type"":""Point"",""coordinates"":[82.2579690850363,27.287406469147296]}"
000000000000000001d6,31005703571,G.P. Sonwar me Nanhe ke khet ke pas Talab ka Nirman karya,haldharmau,GONDA,1,sonwar,1819,1,0.4158773273229599,0.4085543155670166,0.35249871077315176,0.42730283737182617,0.3669353757000734,0.31648948788642883,0.35575464367866516,0.3386864552534924,0.3570632040500641,0.3799450297864272,0.26728951930999756,0.36017879843711853,0.36819388149933496,0.28053076565265656,0.3338246962963321,already build and no visible change can be seen in image,278.27,1,"{""type"":""Point"",""coordinates"":[81.69723266846441,27.148839903911473]}"
000000000000000001d7,31011904230,पूरेबदल में बदलपुरवा में बडका तालाब का खुदाई/सफाई कार्य,katra bazar,GONDA,1,pure badal,1820,1,0.37562403082847595,0.2774323324908267,0.2888883322477341,0.2071671764055888,0.27591127157211304,0.26642435789108276,0.22985605944643964,0.21792330841223398,0.18944619297981263,0.08064161986112595,0.26331159472465515,0.24419992245160616,0.1870906685789426,0.24807820618152618,0.1150938868522644,already build and no visible change can be seen in image,10930.67,1,"{""type"":""Point"",""coordinates"":[81.83087638613723,27.26603399779814]}"
000000000000000001d8,31010752063,9454347090,campierganj,GORAKHPUR,1,kahrauli,1822,1,0.37064548025091926,0.20655775169531504,0.3507955891698599,0.3636630099956999,0.3638179302215576,0.2848973979989251,0.20361195802688598,0.25658828287124635,0.2614666524094758,0.29757343232631683,0.2979422191178406,0.14576606949170431,0.30430288281440737,0.2745094856298706,0.23721376806497574,,3873.72,1,"{""type"":""Point"",""coordinates"":[83.1955129179275,27.077837637837455]}"
000000000000000001dc,31012059072,BANDHA,khajani,GORAKHPUR,1,dhuvaha,1827,1,0.19089927710592747,0.22438087264696757,0.2581765174865723,0.2486224659851619,0.344130530820756,0.1965876091271639,0.2923400988181432,0.2896071672439575,0.3231558110032763,0.3963321302340363,0.19211400672793388,0.1985832542181015,0.15448620319366455,0.3775044969149998,0.2796160666277571,already build and no visible change can be seen in image,2168.9,1,"{""type"":""Point"",""coordinates"":[83.25778872323993,26.685673077490055]}"
000000000000000001e1,31011798206,1,piprauli,GORAKHPUR,1,rautpar saraiya,1834,1,0.2401654538181093,0.23935268418147013,0.22925508703189135,0.2476159900977776,0.19735008684722263,0.18355882774900506,0.2801386989079989,0.24638077083217985,0.23171967132919064,0.21612786403548456,0.1813982570612872,0.29163961112499237,0.24858054155696932,0.23121602331858213,0.23371689848508553,,3112.52,1,"{""type"":""Point"",""coordinates"":[83.26802236015757,26.737108808141546]}"
000000000000000001e2,31012556276,1,piprauli,GORAKHPUR,1,siyer,1835,1,0.23004751174833482,0.22401283247891693,0.28220505433830806,0.2950877918004066,0.23911749323209128,0.22154031332299487,0.18875940783006298,0.24931901734461018,0.26399948388730526,0.3365715841452281,0.1417347762447016,0.133267688336855,0.2525855260802076,0.3299323008376253,0.1711446444193522,already build and change is also reflected in image,7715.88,1,"{""type"":""Point"",""coordinates"":[83.28463251158166,26.693262467483013]}"
000000000000000001e3,31011306603,WC,piprauli,GORAKHPUR,1,tenuwan,1836,1,0.30758935109847685,0.22319468217236654,0.14502987372023718,0.28750308718740575,0.26868607996888016,0.37298481245514425,0.25209132688386093,0.3001554991517748,0.2821132872045411,0.303740598953166,0.31456913050548035,0.13718762142317634,0.31871899962425226,0.19237746092380945,0.3071569805911369,already build and change is also reflected in image,1142.44,1,"{""type"":""Point"",""coordinates"":[83.21990420068984,26.715277049383882]}"
000000000000000001e4,31010964120,wc,pipraich,GORAKHPUR,1,agaya,1838,1,0.3936358392238617,0.38028576730997277,0.4354107081890106,0.3133355582383676,0.38315558433532715,0.29026296734809875,0.33530879611358766,0.2798042893409729,0.2599477615888015,0.28870007395744324,0.29495999217033386,0.3436752356008196,0.27902233600616455,0.25133168321246135,0.33881935477256775,,600.73,1,"{""type"":""Point"",""coordinates"":[83.53064111670028,26.808936007910454]}"
000000000000000001e5,31010964141,wc,pipraich,GORAKHPUR,1,agaya,1839,1,0.37173202350895124,0.38349416851997375,0.4403001857655389,0.4107411465606213,0.39825013279914856,0.394759430361493,0.324387358294593,0.34769872043813976,0.3374463019341187,0.3681170493364334,0.351487769071929,0.3489399022526211,0.38921019434928894,0.34164626907269846,0.361034631729126,,1087.74,1,"{""type"":""Point"",""coordinates"":[83.5264718572153,26.808552525219856]}"
000000000000000001e6,31010798521,pokhari,pipraich,GORAKHPUR,1,araji chauri,1840,1,0.3198104393209884,0.3890671824698346,0.35031795501708984,0.3612616528139876,0.35130161639712276,0.38555434086255275,0.3545926254892264,0.37742868065834045,0.35746173733264974,0.3823446719304908,0.33493183535140025,0.27784987226181607,0.3204013407230377,0.3196803582968406,0.31012240358950854,already build and no visible change can be seen in image,809.07,1,"{""type"":""Point"",""coordinates"":[83.47871934403396,26.780424515774722]}"
000000000000000001e7,31010806124,POKHARI,pipraich,GORAKHPUR,1,baraipur,1844,1,0.28808158360098823,0.39327430576225,0.3657533928104069,0.34590056072920555,0.37648341059684753,0.2459911578726546,0.33307674225056016,0.29886945693389233,0.20516391471028328,0.31578686833381653,0.348668500679777,0.2638273979588674,0.20578874963457172,0.24103989219292998,0.29884687066078186,,1968.79,1,"{""type"":""Point"",""coordinates"":[83.56350469146417,26.77036478379815]}"
000000000000000001e8,31010862507,POKHARI KHUDAI KARY,pipraich,GORAKHPUR,1,barsaini,1846,1,0.2558376540368394,0.36013448001486553,0.3747629157592648,,0.23462529946118593,0.1799609706728859,0.3069264201793315,0.31489200946429846,,0.22183454333571717,0.19661035039864733,0.2508981678154073,0.30151519771126345,,0.19885747379157692,,2490.15,1,"{""type"":""Point"",""coordinates"":[83.5969390311629,26.753553972826655]}"
000000000000000001e9,31010970830,wc,pipraich,GORAKHPUR,1,basdila rausar,1847,1,0.4123791384435918,0.34392203394500054,0.3453466938652096,0.4472309499979019,0.4108164238528075,0.3486654841116745,0.3359911780120702,0.3530880949599825,0.2714203782379627,0.3846729092995423,0.30006506618502077,0.25876266820193533,0.2902772905683912,0.24594790488481522,0.364526962570423,,2917.68,1,"{""type"":""Point"",""coordinates"":[83.58277692621716,26.753005503397084]}"
000000000000000001ea,31010970834,wc,pipraich,GORAKHPUR,1,basdila rausar,1848,1,0.36822834239397606,0.35256583326392704,0.3549520663091767,0.3540338724851608,0.3925546098077216,0.3384637272722174,0.3025043027268516,0.3878495381410792,0.2888699769973755,0.4046258709577992,0.3164441702523973,0.27012021674050224,0.3371704726623382,0.2686596065759659,0.3941905510431181,,3401.41,1,"{""type"":""Point"",""coordinates"":[83.58303555407826,26.751426981624167]}"
000000000000000001eb,31012343195,rod,pipraich,GORAKHPUR,1,harpur,1849,1,0.2950756929718671,0.38935745126255106,0.2614889830885446,0.4269656272584844,0.3909972504120697,0.3577174025678107,0.3995726983893923,0.23891437236770918,0.36392054990559825,0.4089946494121673,0.3395806110487605,0.3157575453633252,0.24318293933109317,0.3121554841897914,0.3477884407523742,,2767.01,1,"{""type"":""Point"",""coordinates"":[83.59011660655113,26.792450711315865]}"
000000000000000001ed,31012631432,pokhari,pipraich,GORAKHPUR,1,kaithawaliya,1852,1,0.3592667877674103,0.38152832605622033,0.43028715218465535,0.35570082490133803,0.37768539125491846,0.3883044421672821,0.3750813657587225,0.36949046149967496,0.3510452881664836,0.376721214116656,0.3261295258998871,0.2834783846681768,0.375141033148668,0.34701796750564035,0.37972400064538664,,1155.72,1,"{""type"":""Point"",""coordinates"":[83.56956015069476,26.746290097210593]}"
000000000000000001ef,31011778284,POKHARI KHUDAI,pipraich,GORAKHPUR,1,maharaji,1854,1,0.3650645639585412,0.4004210128200998,0.41419296348094936,0.3283280362533667,0.39977765335049226,0.20237117746601935,0.35627817850318744,0.35237138839721677,0.3015187347542908,0.3787720969977106,0.26305560573287634,0.3040299874329739,0.3011960803079605,0.2964936593375581,0.3353883681732562,already build and no visible change can be seen in image for 2017,3239.29,1,"{""type"":""Point"",""coordinates"":[83.51155616419153,26.784584857057588]}"
000000000000000001f0,31010971463,pokhari,pipraich,GORAKHPUR,1,mahmudabad,1855,1,0.35388032091667504,0.23510497212409973,0.30232096842610007,0.26189286542264206,0.3078672792908515,0.32269565220870156,0.15333635111649832,0.29124743008967674,0.23335223423167206,0.30187471657426257,0.27023912844505327,0.12337955186764399,0.20629354333228403,0.20528646757205324,0.28335245347731336,,4815.94,1,"{""type"":""Point"",""coordinates"":[83.48219298375459,26.813297008740726]}"
000000000000000001f2,31011778334,POKHARI KHUDAI,pipraich,GORAKHPUR,1,naiyapar khurd,1857,1,0.31868483096108696,0.39353540191162845,0.41489515006542205,0.44017051480378805,0.4037906130188275,0.32187381681894855,0.31675827908917603,0.3713182121515274,0.300715763084602,0.3679613370089453,0.31046611975281885,0.2877804570009688,0.3146725594997406,0.2940182761417108,0.28339051495859446,,707.2,1,"{""type"":""Point"",""coordinates"":[83.49145899574364,26.783492377299492]}"
000000000000000001f3,31012556042,POKHARI KHUDAI,pipraich,GORAKHPUR,1,rithiya,1860,1,0.4280729666352272,0.29091343879699705,0.2729469941911777,0.13756997883319855,0.4094821448974619,0.3333034962415695,0.35958749850591026,0.19431354181296545,0.2123047113418579,0.3931099561717841,0.3239128217101097,0.1127002810438474,0.3013928825210962,0.07800795137882233,0.38785700176202015,,5324.47,1,"{""type"":""Point"",""coordinates"":[83.55562991900379,26.830821275880766]}"
000000000000000001f4,31010820799,POKHARA,pipraich,GORAKHPUR,1,saranda,1861,1,0.31953764781260047,0.22213151095388622,0.3804791377731628,0.2287296816225975,0.39035758206723475,0.3222455129448916,0.21345847170548088,0.3003330078654006,0.1577056677591416,0.36708480743947997,0.3002006244401384,0.15445876178527218,0.2064049770038552,0.1025976613163948,0.31866861687144477,,5905.6,1,"{""type"":""Point"",""coordinates"":[83.50558096877991,26.77394098284301]}"
