idx,UID,district_coords,lat,lon,dist_closest_lin,dist_closest_river,dist_closest_road,dist_closest_upstream_forest,elevation,slope,flow_accumulation,proximity_water,drainage_density,HSG,CEC,PH,OC,idx_matched,UID_matched,district_coords_matched,lat_matched,lon_matched,dist_closest_lin_matched,dist_closest_river_matched,dist_closest_road_matched,dist_closest_upstream_forest_matched,elevation_matched,slope_matched,flow_accumulation_matched,proximity_water_matched,drainage_density_matched,HSG_matched,CEC_matched,PH_matched,OC_matched,ndvi_Kharif_2016,ndvi_Kharif_2018,ndvi_Kharif_2019,ndvi_Kharif_2020,ndvi_Kharif_2021,ndvi_Rabi_2016,ndvi_Rabi_2018,ndvi_Rabi_2019,ndvi_Rabi_2020,ndvi_Rabi_2021,ndvi_Zaid_2016,ndvi_Zaid_2018,ndvi_Zaid_2019,ndvi_Zaid_2020,ndvi_Zaid_2021
977,1416,samastipur,25.74347498,86.13442608,0.0799477646291313,-0.2596338053227646,-0.3781918981607458,-1.0123722876364176,-0.8723181443713974,-0.2289781109575802,1.2903415514834276,1.459694383714616,-0.9292496508740512,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364,7296,10150,purba champaran,26.6396745,85.22806682,-0.287904081607454,-0.1245254587153862,-0.3560531422215598,-0.4845371690232809,-0.3436822603081953,-0.4493640759402386,-0.9528332996853937,-0.1911751653546471,1.263445507832292,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,,,0.3483057662487631,,,,,0.3739911574508624,,,,,0.3174345620342942,,
978,1417,samastipur,25.7409584,86.1334772,0.0772791866371704,-0.5664794293868308,-2.392782868903611,-1.0123677062007648,-0.8364596685119602,-0.422908284928336,-0.9528332996853937,1.4686276646911596,-0.768207894002962,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364,5957,8699,basti,26.79544237,82.84492621,0.3656590078571381,0.9419505496333336,-0.9473666294305698,0.5360191028115315,0.016768081489458,0.4149023660066143,-0.9528332996853937,-0.8937351129613035,-0.2683857761773089,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,,0.4066784761063319,0.3855001779550634,0.2997723695889082,0.3718372593031022,,0.3473047065761369,0.3008674088161584,0.2356412184913863,0.3556811502703085,,0.2723370602208419,0.3453822342384637,0.300203954647512,0.3793478925650486
979,1418,sheikhpura,25.1559176,85.7070133,0.1225316129206187,2.363444875169612,-0.4135987927238585,-1.9244251033777249,-0.6148978465444268,-0.4775373140956659,0.1855435884480947,-1.7129368844915076,-1.1630276954354075,3.0,-0.7310282065467952,-1.429850515330716,0.1872550496601511,6323,9249,jamui,24.92946186,86.29715184,-0.6416626293253527,-1.0359239006445082,0.9035509945940632,-0.2008747581348848,-0.1161989566736038,0.292314854602847,0.6371153785055804,-0.0844764823386791,1.897334139557033,13.0,-1.794622897305855,-1.429850515330716,-1.1755232335749537,0.3764589868870358,0.3568542943481481,0.3799884412114619,0.3819412253200208,0.3050449247523497,0.3129595010386843,0.3108202440081414,0.3443403468943924,0.3145861485353025,0.340385638597681,0.4073695878173983,0.3677037659732047,0.3530085906745113,0.3619590467668839,0.3527897849463934
981,1420,araria,26.2797356,87.1987723,-0.4983134525088544,-0.3701242488627004,-0.2256924380404851,-1.9244251033777249,-0.4587221203199394,0.3961477469470461,-0.2215186852153114,-1.1435353310318066,-1.2401581821761434,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,3199,4705,deoria,26.57688226,83.85445292,0.0317409380609124,-1.722996718087,-1.2055732555517964,0.9283838261280772,-0.1675967473625315,-0.2551225350100978,-0.9528332996853937,1.6052632092040091,0.5249714263049539,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364,0.2231428280912642,0.2856800248231139,0.3067862103760861,0.2317381480232064,0.2411981901693748,0.1264063797313788,0.2063301552880086,0.2536033798099389,0.2095043173269127,0.2571491559495658,0.1733268083131621,0.1701322711419412,0.1740512255566343,0.1878007112653104,0.2394520610123483
996,1444,araria,26.0159766,87.3981277,-0.6255217842560468,-1.3163500194105129,0.7865331583656345,0.1773532967772702,-0.7700599386812381,0.0053894231964987,0.4497187345075072,0.3288770529455229,-1.3327219759311166,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,7236,10067,gopalganj,26.40305825,84.18754823,-0.7920271906468856,-0.0906302933454576,-0.7716253779929014,-1.9244251033777249,-0.2829616552865761,-0.1755834092217276,-0.9528332996853937,-1.1331272035521185,-0.818720848127719,13.0,1.344582383514134,1.522115148824025,-0.8290421411757364,0.4359539810199461,,,0.3483195543706974,0.3725428267715062,0.4083548362563908,,,0.3790117775317584,0.41113967304637,0.3610731630965959,,,0.3413108703002671,0.3700623328546867
1004,1460,araria,26.0813847,87.4480359,-0.5138698164391188,-2.322507060077279,0.9583578923733236,0.6532075501660861,-0.7100477407498859,-0.140092168924838,0.1855435884480947,1.1077175287549208,-0.7321170450074587,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,9241,12974,purnia,25.94734291,87.48939589,-0.1680153784151787,-1.2000546135818415,-0.55071128955482,-0.4175184799578229,-0.8355356443371597,-0.7170441468742456,-0.9528332996853937,-0.5037257238285104,0.2923617173767051,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,0.3569372892379761,,,,,0.245643749833107,,,,,0.3224072158336639,,,,
1005,1462,araria,26.27406643,87.47144921,-0.3894184621757454,-0.1918843714386325,0.8782397584157163,-0.4493788565081361,-0.5752091688272696,0.5767719898450158,0.6371153785055804,0.1245583228351879,-0.6613088808382858,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,5983,8735,basti,26.58308063,82.76704227,2.0263495435010044,0.0288897067575352,0.2720048798364861,-0.1327524890451255,-0.0452683533684363,0.4063478609039935,-0.9528332996853937,0.5322634646368284,-0.8510876272926922,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,0.2303025428549323,0.2235027775168419,0.3482671678066253,0.2532901547091157,0.2038493653138478,0.2325526197775475,0.2055010512471199,0.2497374713420868,0.2870006308994393,0.3183908561865489,0.1965938878959967,0.1870966345071792,0.2638100683689117,0.2693197151947067,0.3215622107187907
1013,1474,araria,26.36700622,87.44804128,-1.0424570230890111,-0.446351474095789,-1.1006099318179734,-0.2046589532221552,-0.433482404927578,0.3499405760752005,-0.2215186852153114,0.8561593900791882,-0.2992514658896186,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,7834,10906,gonda,27.18594002,81.91732584,2.025297196130168,-0.2923053904432733,-1.2955056333364494,0.9552924715994394,0.4398196419900543,-0.6642790868176756,-0.9528332996853937,-1.4707091621729262,-1.576092573657338,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,0.3888206132529955,0.4073634965648024,0.3327934147880858,0.2450850009918213,0.4238581720629445,0.3542451054009169,0.298197239020511,0.3066167954061211,0.2572773694992065,0.3893760830081447,0.2918440141512586,0.367289157611962,0.3588361455525169,0.1939234137535095,0.3480950104504692
1015,1476,araria,26.3706251,87.4472658,-1.140668493702262,-0.2801680174761949,-1.3562109164856355,-0.1321567056290542,-0.4411860575571201,0.8220878827371543,0.1855435884480947,0.6799418555490073,0.1943176530768788,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,7844,10923,gonda,27.33254508,81.96852981,2.025037313514079,0.4412727167714673,-1.1607862912053637,-0.2779843321263046,0.459092700949253,-0.1005732677600601,1.8904491906997924,-0.9227041973851128,-1.2366235971595263,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,0.4297751778194515,0.2342249891603473,0.4386729956605784,0.414649905289974,0.4092670142650604,0.326324700598447,0.3325909729960541,0.3326847977934846,0.2649235792154413,0.4021280467510223,0.2742735153835601,0.3301614387310165,0.3818801188032219,0.2439800986801184,0.3509529232978821
1020,1483,araria,26.30396078,87.41046567,-0.6300602987254699,-0.106294462988871,1.1017711664576684,-1.013406468904469,-0.5488788899121327,0.0585266345290288,0.6371153785055804,0.1495751912230653,-0.6971094945578428,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,8668,12169,purba champaran,26.72348731,84.92326845,-0.6770349345231628,-0.8644026648320029,-1.589637230962082,-0.6167382892116896,-0.3769169175736686,0.2721433105554412,-0.2215186852153114,1.2745935654009912,-0.9511947652737656,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,0.110210614654533,0.2102902642245208,0.2102296940686572,0.2028656093934162,0.2152668684720993,0.1932379632817264,0.2359432285091873,0.2467744419446289,0.2821313232865952,0.3298190994696183,0.1897124999848144,0.2190252105597193,0.2336434818705674,0.2001499427927639,0.2020587501200762
1026,1493,araria,26.28844842,87.41153842,-0.8088506080431409,-0.0572171889165251,0.6923233159959569,-0.6758489443573129,-0.5678087873897033,-0.286856851631413,-0.9528332996853937,0.5000214545091431,-0.7070181638512864,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,3910,5765,siddharthnagar,27.35760807,82.76919823,0.0437555143815514,-1.1699345871315,1.5281712336498874,1.1821722022066274,0.090921619241758,0.4560708156619077,1.4788076070988847,-1.2929865057534722,0.1613112471254259,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,,,,,,,,,,,,,,,
1027,1496,araria,26.34302535,87.37990089,-0.7999834809904459,-0.3631049312171768,-0.8050945022335602,-1.0134807778098998,-0.5146869376984362,-0.0041850129187173,1.862538911332711,0.2463197229815438,-1.1003877132201672,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,5585,8160,banka,24.60714634,86.72618722,-0.6429843965909849,0.7087550894381707,1.1291865388912383,0.7517659364647263,2.4725024337712327,0.5865321938951663,-0.9528332996853937,0.3765601735999206,1.5867648322876549,3.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713,,,0.3772666439017414,,,,,0.2746381560205959,,,,,0.2320550726903708,,
1290,1878,gorakhpur,26.4343732,83.4107703,2.0266049870386493,0.797528267730943,1.333522416014055,1.3400498048563507,-0.1646148575826678,0.0161018091360866,-0.9528332996853937,-1.64979546168949,-0.8745892901149956,3.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,5585,8160,banka,24.60714634,86.72618722,-0.6429843965909849,0.7087550894381707,1.1291865388912383,0.7517659364647263,2.4725024337712327,0.5865321938951663,-0.9528332996853937,0.3765601735999206,1.5867648322876549,3.0,0.3419394424762882,-1.429850515330716,-1.1168385657027713,,,0.3772666439017414,,,,,0.2746381560205959,,,,,0.2320550726903708,,
1039,1512,araria,26.3227396,87.6086943,-0.567288382902851,-0.6720240231681908,0.0309081947197104,0.6996400667562442,-0.5037888814567466,-0.4384216015907642,-0.9528332996853937,-1.0371652783447078,-0.0756436720965238,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,7216,10038,gorakhpur,26.77442179,83.19796411,0.5285453250599518,0.8413932774171012,-1.0688170743630698,0.1924832533849351,-0.1282428259254665,0.4748936419418654,0.1855435884480947,-0.5280626397560725,-0.9402185108092466,3.0,1.344582383514134,1.522115148824025,-0.8290421411757364,0.3820051382086715,,0.4001004700585613,0.392122499206823,0.3617055657114868,0.3251658446630653,,0.3588153146148666,0.2639543918975077,0.3188701935145922,0.2997473283993954,,0.371214848451727,0.3237216972684069,0.3013470231904371
1048,1524,araria,26.24945699,87.57275495,-0.4968359220684655,-0.2039556823368706,-0.3685925081967857,0.421563860231006,-0.5727053688308754,-0.1977024637568472,-0.2215186852153114,-0.298717567757889,-1.1761982764766643,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,3660,5373,balrampur,27.48777396,82.17981357,2.0247598158034634,-0.5485056735754705,0.8006806257944213,0.1221757755467345,0.3876715539536636,1.594282920577941,-0.2215186852153114,1.305030666886426,-0.4129201706499274,13.0,0.3419394424762882,-0.3082697191233647,1.0538563588672138,0.2532869949936867,0.254269962289692,0.3240046349845016,,0.2136613331605654,0.3280105292797088,0.3485165520579413,0.3619687441186426,,0.3029019771736201,0.2582834362983703,0.3635356893054152,0.4112770485960312,,0.3125338354772343
1049,1525,araria,26.22546528,87.57356659,-0.4088645846710736,-1.4775494534887703,-0.2501360213118271,0.7141549342547467,-0.6789121780670808,-0.2528214063045969,1.5706580971855353,0.1704007986663911,0.7041408718125183,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,7566,10540,banka,24.81223172,86.77927766,-0.3369199202400721,-0.510045987596843,1.6155212834645991,0.1301963529295731,0.966443184670992,1.06538082084927,1.75004803557606,0.5506158331675279,1.8151836917218287,3.0,0.3419394424762882,-1.429850515330716,-0.0173128783314718,,,,,,,,,,,,,,,
1052,1528,araria,26.22551395,87.57331478,-0.4117114631702151,-1.428651123959629,-0.3030734778557184,0.7141549342547467,-0.6789121780670808,-0.2528214063045969,-0.9528332996853937,0.1665353886480135,0.7041408718125183,3.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,8434,11828,madhubani,26.46207757,86.64533885,-0.3497654442148478,-0.1979346408100659,-0.3850145613486159,1.0707808203766305,-0.3500513771838366,0.0954752921516574,1.1673043197449582,-0.1990047351156929,-1.809511983546506,14.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,0.303850824355755,0.2079068318609073,0.1745476817753048,0.2509945929754344,0.2524954519993257,0.1387808068326003,0.1118584146930111,0.1633398194076629,0.1294272012452318,0.1621717092091202,0.1323730827106977,0.1403456772380196,0.1633961617850951,0.1631864914586265,0.1762857465867554
1054,1530,araria,26.22284599,87.55287165,-0.7115741498252296,-1.5452805072452234,0.1945106687511732,-0.1188128027578341,-0.6550671877360047,-0.1172321689126018,-0.2215186852153114,-0.1332510135530696,0.4219314331309614,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,4073,6011,purba champaran,26.48444562,84.62951935,-0.0824677105037297,-0.2934035434751771,0.7438690613353661,-0.6762902526750572,-0.3975545187122454,0.5612950098007009,-0.9528332996853937,1.1282835438354724,-0.1667322572514659,13.0,-0.4252806193568396,1.522115148824025,-1.0006086344757763,,,0.32281900650801,0.1556850456428842,0.102389264022635,,,0.2523113324806678,0.1749325009030223,0.169137152701657,,,0.2429995731935794,0.2370924366967147,0.2236533858675503
1057,1534,araria,26.2944557,87.6061896,-0.3952402131611353,-0.8259658840940722,0.9851945772942106,-0.1190124011071868,-0.5737677548155439,-0.0517638591439701,0.8884679919307219,-1.263508187648022,0.9744580587096128,13.0,-1.794622897305855,-0.0889652062603443,-1.1168385657027713,6415,9391,banka,24.83729471,86.81916285,-0.3704555899942238,-0.4986514707123863,1.2012069820713838,0.7733208641612616,0.4597630280123481,0.4165832336540594,1.461714654353008,1.275857865847328,1.5824612162213978,13.0,-0.0690045146456619,-0.3082697191233647,0.96162490117782,,,0.399008633011116,,0.3714295501655878,,,0.3575874475781639,,0.3352779244342415,,,0.294565605053271,,0.3153114505417881
